20210208,南山区,科技园,英伦名苑一期,http://sz.ke.com/ershoufang/105106244764.html,英伦名苑一期3室2厅 精装修 南北通透 使用率高,1750万,单价153887元/平米,低楼层(共6层),3室2厅,113.72平米,
20210208,南山区,科技园,科苑居,http://sz.ke.com/ershoufang/105104461281.html,税费少，采光好，配套成熟，诚心出售,410万,单价160407元/平米,中楼层(共16层),1室0厅,25.56平米,
20210208,南山区,科技园,朗景园,http://sz.ke.com/ershoufang/105104428267.html,朗景园 经典三房 客厅出阳台 全南户型,1350万,单价138264元/平米,中楼层(共11层),3室2厅,97.64平米,
20210208,南山区,科技园,金地国际公寓,http://sz.ke.com/ershoufang/105104355273.html,金地国际公寓 3室1厅 南,800万,单价96154元/平米,高楼层(共26层),3室1厅,83.2平米,
20210208,南山区,科技园,泰阳硅谷公寓,http://sz.ke.com/ershoufang/105104156825.html,泰阳硅谷 小户型 南外大冲 满五年唯一住宅 红本在手,455万,单价158703元/平米,高楼层(共7层),1室0厅,28.67平米,
20210208,南山区,科技园,松坪村竹苑,http://sz.ke.com/ershoufang/105103589565.html,小区中间位置 正南朝向 安静 中楼层,700万,单价91900元/平米,中楼层(共7层),3室2厅,76.17平米,
20210208,南山区,科技园,阳光粤海,http://sz.ke.com/ershoufang/105103086519.html,业主精装，看小区花园，业主诚心出售,1380万,单价158658元/平米,中楼层(共37层),3室2厅,86.98平米,
20210208,南山区,科技园,华润城润府二期,http://sz.ke.com/ershoufang/105102617817.html,华润城二期 高层，通风采光好，视野宽阔,2800万,单价146009元/平米,高楼层(共54层),4室2厅,191.77平米,
20210208,南山区,科技园,金地国际公寓,http://sz.ke.com/ershoufang/105102406154.html,金地国际公寓 3室2厅 南,720万,单价86570元/平米,低楼层(共26层),3室2厅,83.17平米,
20210208,南山区,科技园,深圳市软件产业基地,http://sz.ke.com/ershoufang/105102017205.html,精装修 近腾讯芒果网 配套完善 出行便利,440万,单价89870元/平米,中楼层(共18层),1室0厅,48.96平米,
20210208,南山区,科技园,松坪村东区三期,http://sz.ke.com/ershoufang/105106393375.html,科技园北区 花园小区安静两房，诚心出售随时签约。,640万,单价106543元/平米,中楼层(共34层),2室1厅,60.07平米,
20210208,南山区,科技园,泰阳硅谷公寓,http://sz.ke.com/ershoufang/105106377801.html,满五年经典小户型，朝南采光好，易出租，南外大冲部必看好房,430万,单价150508元/平米,低楼层(共7层),1室0厅,28.57平米,
20210208,南山区,科技园,华润城润府二期,http://sz.ke.com/ershoufang/105106352573.html,房子高楼层西南朝向，视野采光好，业主诚心出售,3000万,单价198453元/平米,高楼层(共53层),3室2厅,151.17平米,
20210208,南山区,科技园,城市山谷三期,http://sz.ke.com/ershoufang/105106338244.html,城市山谷三期 1室1厅 西,850万,单价193095元/平米,中楼层(共9层),1室1厅,44.02平米,
20210208,南山区,科技园,松坪村梅苑,http://sz.ke.com/ershoufang/105106315027.html,松坪村梅苑 2室2厅 南 西南,720万,单价114395元/平米,中楼层(共7层),2室2厅,62.94平米,
20210208,南山区,科技园,英伦名苑三期,http://sz.ke.com/ershoufang/105106302307.html,英伦名苑三期 2室2厅 东,1400万,单价185259元/平米,中楼层(共14层),2室2厅,75.57平米,
20210208,南山区,科技园,阳光海景豪苑,http://sz.ke.com/ershoufang/105106301265.html,阳光海景豪苑 精装修 满五年 唯一 好房必看好房,635万,单价111502元/平米,低楼层(共31层),2室1厅,56.95平米,
20210208,南山区,科技园,晶品居,http://sz.ke.com/ershoufang/105106278118.html,晶品居 2室2厅 南 北,1000万,单价127065元/平米,低楼层(共18层),2室2厅,78.7平米,
20210208,南山区,科技园,松坪村西区三期,http://sz.ke.com/ershoufang/105106277483.html,松坪村西区三期 2室1厅 南必看好房,560万,单价114240元/平米,高楼层(共35层),2室1厅,49.02平米,
20210208,南山区,科技园,华润城润府二期,http://sz.ke.com/ershoufang/105106277128.html,房子满五年，朝南看花园安静 户型方正 配套齐全,1450万,单价181477元/平米,低楼层(共36层),1室1厅,79.9平米,
20210208,南山区,科技园,松坪村菊苑,http://sz.ke.com/ershoufang/105106275458.html,科技园北朝南通透三房，满五唯一税费少必看好房,760万,单价97312元/平米,中楼层(共7层),3室1厅,78.1平米,
20210208,南山区,科技园,大冲城市花园,http://sz.ke.com/ershoufang/105106268257.html,大冲城市花园175平南北通风，房间安静精装看房方便,3100万,单价177753元/平米,中楼层(共39层),4室2厅,174.4平米,
20210208,南山区,科技园,松坪村东区三期,http://sz.ke.com/ershoufang/105106237447.html,科技园北刚需优质两室一厅，户型方正满五唯一,637万,单价107802元/平米,中楼层(共34层),2室1厅,59.09平米,
20210208,南山区,科技园,朗景园,http://sz.ke.com/ershoufang/105106231740.html,朗景园 1室1厅 北,720万,单价157619元/平米,中楼层(共14层),1室1厅,45.68平米,
20210208,南山区,科技园,大冲城市花园,http://sz.ke.com/ershoufang/105106230134.html,南外科华朝南2房 精装 小区门口就是万象生活便利,1420万,单价175721元/平米,低楼层(共32层),2室2厅,80.81平米,
20210208,南山区,科技园,城市山谷三期,http://sz.ke.com/ershoufang/105106230020.html,城市山谷三期 1室0厅 西,880万,单价198556元/平米,中楼层(共9层),1室0厅,44.32平米,
20210208,南山区,科技园,松坪村东区三期,http://sz.ke.com/ershoufang/105106229306.html,正规两房两厅，方正实用。通风效果好。,640万,单价107817元/平米,低楼层(共34层),2室2厅,59.36平米,
20210208,南山区,科技园,科技园三十四区,http://sz.ke.com/ershoufang/105106209581.html,科苑花园满五高层位于小区中间安静必看好房,1230万,单价144775元/平米,高楼层(共7层),3室1厅,84.96平米,
20210208,南山区,科技园,晶品居,http://sz.ke.com/ershoufang/105106209449.html,晶品居 经典正规一房一厅  户型方正 全明格局,618万,单价133478元/平米,高楼层(共18层),1室1厅,46.3平米,
20210208,南山区,科技园,松坪村东区三期,http://sz.ke.com/ershoufang/105106208908.html,此房满五唯一，业主诚心出售价格公道，目前出租中！,650万,单价108136元/平米,高楼层(共34层),2室1厅,60.11平米,
20210208,南山区,科技园,深圳市软件产业基地,http://sz.ke.com/ershoufang/105106193704.html,诚意出售精装修 近腾讯芒果网 配套完善,420万,单价100503元/平米,高楼层(共18层),1室1厅,41.79平米,
20210208,南山区,科技园,松坪村竹苑,http://sz.ke.com/ershoufang/105106190901.html,科技园北满五年唯一住房南北通透  一梯两户私密性强必看好房,715万,单价93428元/平米,高楼层(共7层),3室2厅,76.53平米,
20210208,南山区,科技园,大冲城市花园,http://sz.ke.com/ershoufang/105106167097.html,此房户型方正，满五年，交易快，正南朝向...必看好房,1400万,单价173978元/平米,低楼层(共38层),2室1厅,80.47平米,
20210208,南山区,科技园,泰阳硅谷公寓,http://sz.ke.com/ershoufang/105106163998.html,小户型，易出租，南外大冲部，可以随时申请必看好房,416万,单价150019元/平米,高楼层(共7层),1室0厅,27.73平米,
20210208,南山区,科技园,华润城润府二期,http://sz.ke.com/ershoufang/105106158554.html,精装修，满五唯一，红本在手，看房方便，诚意出售。,1439万,单价178095元/平米,高楼层(共36层),2室1厅,80.8平米,
20210208,南山区,科技园,红树别院,http://sz.ke.com/ershoufang/105106104551.html,户型方正，小区宜居，随时可以就读南二外科华,1263万,单价199779元/平米,低楼层(共26层),2室2厅,63.22平米,
20210208,南山区,科技园,深圳湾科技生态园,http://sz.ke.com/ershoufang/105106089320.html,深圳湾科技生态园 南向和西向两房 高新企业员工,635万,单价82651元/平米,低楼层(共37层),2室2厅,76.83平米,
20210208,南山区,科技园,华润城润府二期,http://sz.ke.com/ershoufang/105106078334.html,华润城润府二期 高层精装2房 诚心出售 看房方便 红本必看好房,1650万,单价184358元/平米,高楼层(共53层),2室2厅,89.5平米,
20210208,南山区,科技园,阳光带海滨城一期,http://sz.ke.com/ershoufang/105106076731.html,阳光带海滨城一期南向大四房 无欠款采光充足,2500万,单价172391元/平米,低楼层(共22层),4室1厅,145.02平米,
20210208,南山区,科技园,豪方花园,http://sz.ke.com/ershoufang/105106069850.html,科技园豪方花园85平温馨三房，满五年，花园中间安静,860万,单价100963元/平米,中楼层(共6层),3室1厅,85.18平米,
20210208,南山区,科技园,松坪村西区三期,http://sz.ke.com/ershoufang/105106058242.html,科技园北区满五唯一东南朝向正规两房必看好房,560万,单价114450元/平米,高楼层(共35层),2室1厅,48.93平米,
20210208,南山区,科技园,朗景园,http://sz.ke.com/ershoufang/105106053964.html,朗景园 2室1厅 南,950万,单价136182元/平米,高楼层(共14层),2室1厅,69.76平米,
20210208,南山区,科技园,英伦名苑三期,http://sz.ke.com/ershoufang/105106051395.html,英伦名苑 三房一梯两户板楼， 客厅出阳台 东南朝向,1950万,单价171504元/平米,高楼层(共14层),3室1厅,113.7平米,
20210208,南山区,科技园,大冲城市花园,http://sz.ke.com/ershoufang/105106048279.html,大冲城市花园 3室1厅 南,2200万,单价176000元/平米,中楼层(共39层),3室1厅,125平米,
20210208,南山区,科技园,阳光带海滨城一期,http://sz.ke.com/ershoufang/105106047718.html,阳光带一期大四房，满五唯一，，,2900万,单价179079元/平米,中楼层(共23层),4室1厅,161.94平米,
20210208,南山区,科技园,泰阳硅谷公寓,http://sz.ke.com/ershoufang/105106046314.html,满五年红本小户型，易出租，南外大冲部，可以随时申请,428万,单价149285元/平米,中楼层(共7层),1室0厅,28.67平米,
20210208,南山区,科技园,华润城润府一期,http://sz.ke.com/ershoufang/105106043403.html,华润城润府一期 4室1厅 南,3400万,单价165733元/平米,高楼层(共56层),4室1厅,205.15平米,
20210208,南山区,科技园,华润城润府一期,http://sz.ke.com/ershoufang/105106033152.html,华润城润府一期舒适2房满五税费少必看好房,1560万,单价188520元/平米,中楼层(共36层),2室2厅,82.75平米,
20210208,南山区,科技园,泰阳硅谷公寓,http://sz.ke.com/ershoufang/105106023215.html,红本在手，业主诚心出售，满五不唯一，看房方便,480万,单价168009元/平米,中楼层(共7层),1室0厅,28.57平米,
20210208,南山区,科技园,泰阳硅谷公寓,http://sz.ke.com/ershoufang/105106020187.html,南外大冲 空置  有阳台 有燃气,430万,单价145763元/平米,中楼层(共7层),1室0厅,29.5平米,
20210208,南山区,科技园,英伦名苑三期,http://sz.ke.com/ershoufang/105106014898.html,英伦名苑 三房一梯两户板楼， 客厅出阳台 东南朝向,1470万,单价176917元/平米,低楼层(共18层),3室2厅,83.09平米,
20210208,南山区,科技园,科苑西住宅小区,http://sz.ke.com/ershoufang/105106014319.html,南外大冲 深大站地铁口 中楼层 看房方便,464万,单价165715元/平米,中楼层(共8层),1室1厅,28平米,
20210208,南山区,科技园,华润城润府二期,http://sz.ke.com/ershoufang/105105999076.html,诚意出售，小户型万象天地一步之遥,1450万,单价179456元/平米,中楼层(共36层),2室1厅,80.8平米,
20210208,南山区,科技园,海怡东方花园,http://sz.ke.com/ershoufang/105105987832.html,户型方正，精装修，安静宜居住。必看好房,1480万,单价198445元/平米,低楼层(共18层),2室1厅,74.58平米,
20210208,南山区,科技园,松坪村东区三期,http://sz.ke.com/ershoufang/105105970860.html,松坪村东区三期 2室1厅 西,650万,单价109891元/平米,中楼层(共34层),2室1厅,59.15平米,
20210208,南山区,科技园,华润城润府二期,http://sz.ke.com/ershoufang/105105950392.html,华润城二期，满五唯一免个税，两房双卫，南外科华未用,1680万,单价188067元/平米,中楼层(共36层),2室1厅,89.33平米,
20210208,南山区,科技园,华润城润府三期,http://sz.ke.com/ershoufang/105105947730.html,润三 精装两房，采光好，西南朝向 高楼层 诚心出售，,1680万,单价189638元/平米,高楼层(共53层)2室1厅,,88.59平米,
20210208,南山区,科技园,海文花园,http://sz.ke.com/ershoufang/105105932751.html,满五年，红本在手，朝南安静两房，电梯房小高层必看好房,965万,单价118493元/平米,中楼层(共8层),2室1厅,81.44平米,
20210208,南山区,科技园,松坪村东区三期,http://sz.ke.com/ershoufang/105105925115.html,！东区大两房 满五唯一 税费少 业主诚心卖,630万,单价104374元/平米,中楼层(共34层),2室1厅,60.36平米,
20210208,南山区,科技园,豪方现代豪园,http://sz.ke.com/ershoufang/105105906445.html,豪方现代豪园 3室2厅 南,1400万,单价143989元/平米,低楼层(共23层),3室2厅,97.23平米,
20210208,南山区,科技园,海文花园,http://sz.ke.com/ershoufang/105105904470.html,此房满五年      红本在手      业主诚心卖,1000万,单价122790元/平米,中楼层(共8层),2室2厅,81.44平米,
20210208,南山区,科技园,松坪村西区三期,http://sz.ke.com/ershoufang/105105900031.html,满五唯一，刚需两房，户型方正！,580万,单价115355元/平米,中楼层(共34层),2室1厅,50.28平米,
20210208,南山区,科技园,缘来居,http://sz.ke.com/ershoufang/105105892616.html,南外满五年唯一 红本在手 税费少,810万,单价108682元/平米,高楼层(共15层),3室2厅,74.53平米,
20210208,南山区,科技园,华润城润府二期,http://sz.ke.com/ershoufang/105105891047.html,润府二期，地段优，看房周末方便，业主诚意出售。,1680万,单价186896元/平米,中楼层(共36层),2室2厅,89.89平米,
20210208,南山区,科技园,华润城润府二期,http://sz.ke.com/ershoufang/105105878994.html,东南向 装修保养好 满五年  看房方便,1750万,单价197273元/平米,高楼层(共53层),2室2厅,88.71平米,
20210208,南山区,科技园,华润城润府一期,http://sz.ke.com/ershoufang/105105878678.html,华润润府一期2房小面积精装小2房出售必看好房,1510万,单价183453元/平米,低楼层(共39层),2室2厅,82.31平米,
20210208,南山区,科技园,华润城润府二期,http://sz.ke.com/ershoufang/105105874260.html,房子满二，统一精装交付，交通便利，万象天地,3100万,单价162304元/平米,中楼层(共54层),4室1厅,191平米,
20210208,南山区,科技园,城市山谷三期,http://sz.ke.com/ershoufang/105105857401.html,南外科华精装小户型，万象天地，高楼层，诚心出售,850万,单价191788元/平米,低楼层(共9层),1室1厅,44.32平米,
20210208,南山区,科技园,缘来居,http://sz.ke.com/ershoufang/105105845594.html,此房满五唯一，红本在手，稀有放售，税费低，带露台,850万,单价113531元/平米,中楼层(共15层),2室2厅,74.87平米,
20210208,南山区,科技园,华润城润府三期,http://sz.ke.com/ershoufang/105105802548.html,润府三期 精装两房 西南朝向   诚心出售,1630万,单价182613元/平米,高楼层(共35层),2室2厅,89.26平米,
20210208,南山区,科技园,豪方花园,http://sz.ke.com/ershoufang/105105759626.html,科技园，精装修，花园小区，看小区花园.,970万,单价95295元/平米,高楼层(共6层),3室1厅,101.79平米,
20210208,南山区,科技园,深圳湾科技生态园,http://sz.ke.com/ershoufang/105105745892.html,深圳湾科技生态园 2室2厅 西,650万,单价78703元/平米,中楼层(共37层),2室2厅,82.59平米,
20210208,南山区,科技园,大冲城市花园,http://sz.ke.com/ershoufang/105105688391.html,楼层高视野好 近可看景远可观海 体会神兽揽月的感觉,1430万,单价177222元/平米,高楼层(共39层),2室1厅,80.69平米,
20210208,南山区,科技园,英伦名苑二期,http://sz.ke.com/ershoufang/105105688439.html,英伦名苑二期151平米，红本在手満五唯一 超大入户花园,2080万,单价137267元/平米,高楼层(共11层),4室2厅,151.53平米,
20210208,南山区,科技园,泰阳硅谷公寓,http://sz.ke.com/ershoufang/105105641295.html,满五年唯一 红本在手，南外大冲部,440万,单价154008元/平米,高楼层(共7层),1室0厅,28.57平米,
20210208,南山区,科技园,晶品居,http://sz.ke.com/ershoufang/105105633875.html,晶品居 3室1厅 东,1080万,单价128114元/平米,中楼层(共18层),3室1厅,84.3平米,
20210208,南山区,科技园,松坪村菊苑,http://sz.ke.com/ershoufang/105105584619.html,松坪村菊苑 2室1厅 南,600万,单价93226元/平米,低楼层(共7层),2室1厅,64.36平米,
20210208,南山区,科技园,松坪村东区三期,http://sz.ke.com/ershoufang/105105522238.html,松坪村三期东区 两室两厅 满五唯一红本在手,620万,单价102565元/平米,高楼层(共34层),2室2厅,60.45平米,
20210208,南山区,科技园,阳光粤海,http://sz.ke.com/ershoufang/105105505841.html,深大旁 双地铁物业 花园小区 4房 红本 中高层视野好,2210万,单价133786元/平米,中楼层(共42层),4室2厅,165.19平米,
20210208,南山区,科技园,松坪村东区三期,http://sz.ke.com/ershoufang/105105457723.html,业主诚心出售户型方正看房方便。,648万,单价107374元/平米,高楼层(共34层),2室1厅,60.35平米,
20210208,南山区,科技园,泰阳硅谷公寓,http://sz.ke.com/ershoufang/105105457047.html,泰阳硅谷公寓 1室0厅 南,460万,单价160447元/平米,高楼层(共7层),1室0厅,28.67平米,
20210208,南山区,科技园,晶品居,http://sz.ke.com/ershoufang/105105416128.html,晶品居 2室1厅 南,820万,单价119901元/平米,高楼层(共18层),2室1厅,68.39平米,
20210208,南山区,科技园,阳光粤海,http://sz.ke.com/ershoufang/105105393453.html,阳光粤海 1室1厅 西,370万,单价88602元/平米,中楼层(共46层),1室1厅,41.76平米,
20210208,南山区,科技园,松坪山生活区公寓,http://sz.ke.com/ershoufang/105105380729.html,松坪村楼梯房，实用率高，满五年唯一，自住装修好,390万,单价98361元/平米,低楼层(共3层)1室1厅,,39.65平米,
20210208,南山区,科技园,松坪村西区三期,http://sz.ke.com/ershoufang/105105386701.html,科技园北区刚需盘 东南看大沙河 通风采光佳 满五唯一,610万,单价123733元/平米,中楼层(共33层),2室1厅,49.3平米,
20210208,南山区,科技园,豪方现代豪园,http://sz.ke.com/ershoufang/105105375398.html,科技园品质小区 南向安静 人车分流  红本诚售,1100万,单价145696元/平米,高楼层(共20层),2室2厅,75.5平米,
20210208,南山区,科技园,松坪村西区三期,http://sz.ke.com/ershoufang/105105374981.html,业主诚心出售，看房方便，满五唯一税费低,550万,单价112154元/平米,低楼层(共34层),2室1厅,49.04平米,
20210208,南山区,科技园,松坪村东区三期,http://sz.ke.com/ershoufang/105105374183.html,科技园北区，松坪村三期东区中层视..,627万,单价103912元/平米,高楼层(共34层),2室1厅,60.34平米,
20210208,南山区,科技园,凯丽花园,http://sz.ke.com/ershoufang/105105368580.html,交通配套完善   近地铁口物业，小区环境安静,820万,单价105821元/平米,中楼层(共8层),2室1厅,77.49平米,
20210208,南山区,科技园,松坪村东区三期,http://sz.ke.com/ershoufang/105105363542.html,高楼层，东南朝向，视野景观超棒，自住新装修,650万,单价109687元/平米,高楼层(共34层),2室1厅,59.26平米,
20210208,南山区,科技园,松坪村西区三期,http://sz.ke.com/ershoufang/105105360431.html,科技园北刚需盘 东南安静朝花园 通风采光佳 满五唯一必看好房,580万,单价118537元/平米,高楼层(共35层),2室1厅,48.93平米,
20210208,南山区,科技园,科技园三十区,http://sz.ke.com/ershoufang/105105358068.html,位置好，地处科技园，交通方便，业主诚心卖必看好房,415万,单价128923元/平米,高楼层(共7层),1室0厅,32.19平米,
20210208,南山区,科技园,松坪村西区三期,http://sz.ke.com/ershoufang/105105347286.html,科技园北区刚需上车 安静朝花园 通风采光佳必看好房,535万,单价109140元/平米,中楼层(共35层),2室1厅,49.02平米,
20210208,南山区,科技园,松坪村梅苑,http://sz.ke.com/ershoufang/105105270226.html,精装修拎包入住，使用面积大。未来可期必看好房,640万,单价101685元/平米,低楼层(共7层),2室1厅,62.94平米,
20210208,南山区,科技园,华润城润府一期,http://sz.ke.com/ershoufang/105105218834.html,业主换房，西南向大三房，诚心出售,3000万,单价181511元/平米,低楼层(共59层),4室2厅,165.28平米,
20210208,南山区,科技园,豪方花园,http://sz.ke.com/ershoufang/105105184959.html,满五唯一+楼层好+红本在手+诚心卖,1050万,单价102330元/平米,低楼层(共7层),3室2厅,102.61平米,
20210208,南山区,科技园,华润城润府二期,http://sz.ke.com/ershoufang/105105169719.html,润府二期，精装大三房，一步万象，承接潮流。,2700万,单价181464元/平米,低楼层(共53层),3室1厅,148.79平米,
20210208,南山区,科技园,华润城润府二期,http://sz.ke.com/ershoufang/105105159814.html,满五唯一，东南向双卫，安静看小区花园，诚售！,1777万,单价199911元/平米,低楼层(共36层),2室2厅,88.89平米,
20210208,南山区,科技园,豪方现代豪园,http://sz.ke.com/ershoufang/105105144186.html,豪方现代豪园 南向看花园两房 安静 通风采光好,998万,单价130697元/平米,低楼层(共21层),2室1厅,76.36平米,
20210208,南山区,科技园,朗景园,http://sz.ke.com/ershoufang/105105141413.html,科技园精致两房，业主自己住，看房方便，楼下地铁口,990万,单价130659元/平米,中楼层(共14层),2室1厅,75.77平米,
20210208,南山区,科技园,帝景园,http://sz.ke.com/ershoufang/105105131672.html,帝景园 2室1厅 南,950万,单价115516元/平米,中楼层(共11层),2室1厅,82.24平米,
20210208,南山区,科技园,大冲城市花园,http://sz.ke.com/ershoufang/105105131589.html,大冲城市花园175平南北通四房安静 精装修看房方便,3150万,单价180434元/平米,高楼层(共39层),4室1厅,174.58平米,
20210208,南山区,科技园,大冲城市花园,http://sz.ke.com/ershoufang/105105131628.html,大冲城市花园80平 红本在手 满五年诚心卖,1400万,单价173806元/平米,中楼层(共39层),2室1厅,80.55平米,
20210208,南山区,科技园,豪方花园,http://sz.ke.com/ershoufang/105105130194.html,豪方二期，南向电梯2房。满5年唯一,830万,单价119425元/平米,高楼层(共15层),2室1厅,69.5平米,
20210208,南山区,科技园,缘来居,http://sz.ke.com/ershoufang/105105117817.html,缘来居 满五唯一  自住装修 南向二房,800万,单价107340元/平米,高楼层(共15层),2室1厅,74.53平米,
20210208,南山区,科技园,朗景园,http://sz.ke.com/ershoufang/105105107129.html,满五年唯一，红本在售，朝南向，南外空，双阳台。,1200万,单价148222元/平米,高楼层(共11层),2室1厅,80.96平米,
20210208,南山区,科技园,华润城润府二期,http://sz.ke.com/ershoufang/105105100648.html,华润城润府二期  西南 业主自住 红本在手 诚心出售,1630万,单价185060元/平米,中楼层(共53层),2室1厅,88.08平米,
20210208,南山区,科技园,晶品居,http://sz.ke.com/ershoufang/105105068874.html,晶品居 精装两房 户型方正 满五年,780万,单价116280元/平米,中楼层(共18层),2室1厅,67.08平米,
20210208,南山区,科技园,深南花园,http://sz.ke.com/ershoufang/105105065402.html,正规两房，满五年，红本在手，业主自住,810万,单价92477元/平米,中楼层(共34层),2室2厅,87.59平米,
20210208,南山区,科技园,晶品居,http://sz.ke.com/ershoufang/105105060350.html,晶品居 3室2厅 南,1200万,单价121828元/平米,高楼层(共18层),3室2厅,98.5平米,
20210208,南山区,科技园,英伦名苑二期,http://sz.ke.com/ershoufang/105105027702.html,此房满五年唯一，前后双阳台，得房率高，居住舒适,2300万,单价153160元/平米,低楼层(共10层),4室2厅,150.17平米,
20210208,南山区,科技园,阳光粤海,http://sz.ke.com/ershoufang/105105010754.html,红本 房 客厅大阳台 高楼层 无遮挡，业主诚心,2250万,单价133651元/平米,高楼层(共43层),4室2厅,168.35平米,
20210208,南山区,科技园,华润城润府三期,http://sz.ke.com/ershoufang/105105002224.html,华润城润府三期 业主诚心出售 精装两房,1650万,单价184585元/平米,中楼层(共35层),2室1厅,89.39平米,
20210208,南山区,科技园,朗景园,http://sz.ke.com/ershoufang/105105001344.html,南外大冲诚心出售，满三年，共享万象千亿配套满,950万,单价136182元/平米,中楼层(共14层),2室1厅,69.76平米,
20210208,南山区,科技园,松坪村东区三期,http://sz.ke.com/ershoufang/105104990850.html,科技园北区，实用大两房，满五唯一费用少，刚需优..,660万,单价109326元/平米,低楼层(共34层),2室1厅,60.37平米,
20210208,南山区,科技园,华润城润府一期,http://sz.ke.com/ershoufang/105104948861.html,户型方正，采光充足，配套设施齐全，业主诚心卖,3000万,单价178317元/平米,中楼层(共59层),3室2厅,168.24平米,
20210208,南山区,科技园,华润城润府一期,http://sz.ke.com/ershoufang/105104941007.html,精致两居，满五唯一，红本在手，配套齐全,1520万,单价185073元/平米,低楼层(共39层),2室1厅,82.13平米,
20210208,南山区,科技园,松坪村东区三期,http://sz.ke.com/ershoufang/105104923792.html,满五唯一，户型方正，采光好，高楼层视野开阔必看好房,628万,单价106207元/平米,高楼层(共34层),2室1厅,59.13平米,
