20210208,龙岗区,布吉街,布吉区金沙花园,http://sz.ke.com/ershoufang/105106363259.html,布吉区金沙花园 3室1厅 南新上,180万,单价33583元/平米,低楼层(共3层)3室1厅,,53.6平米,
20210208,龙岗区,布吉街,凯旋天玺名庭,http://sz.ke.com/ershoufang/105104794377.html,2018年的新小区，次新房，业主自住,426万,单价73882元/平米,中楼层(共29层),2室1厅,57.66平米,
20210208,龙岗区,布吉街,布吉中心广场,http://sz.ke.com/ershoufang/105104666676.html,楼层好，视野宽阔，采光好，有钥匙看房方便,250万,单价31550元/平米,中楼层(共22层),2室1厅,79.24平米,
20210208,龙岗区,布吉街,德福花园,http://sz.ke.com/ershoufang/105104620944.html,03年电梯精致小户型，朝东向，高楼层。,175万,单价37450元/平米,高楼层(共19层),1室1厅,46.73平米,
20210208,龙岗区,布吉街,吉信大厦,http://sz.ke.com/ershoufang/105104333681.html,电梯中层，户型方正，阳台朝南，红本在手！,160万,单价33459元/平米,中楼层(共28层),1室0厅,47.82平米,
20210208,龙岗区,布吉街,凯旋天玺名庭,http://sz.ke.com/ershoufang/105104330212.html,布吉公园旁 精装二房 诚心出售 看房方便,359.9万,单价70889元/平米,高楼层(共29层),2室2厅,50.77平米,
20210208,龙岗区,布吉街,花语馨,http://sz.ke.com/ershoufang/105104271092.html,三房户型，高楼层，户型很方正，朝向好，视野开阔,500万,单价59709元/平米,中楼层(共31层),3室2厅,83.74平米,
20210208,龙岗区,布吉街,大世纪花园,http://sz.ke.com/ershoufang/105104102434.html,大世纪花园精装两房 装修保养好满五少税 业主诚心出售,350万,单价48612元/平米,中楼层(共11层),2室1厅,72平米,
20210208,龙岗区,布吉街,海心汇福园,http://sz.ke.com/ershoufang/105104001137.html,地铁口物业 实用大四房 业主诚意出售,626万,单价56397元/平米,中楼层(共30层),4室1厅,111平米,
20210208,龙岗区,布吉街,布吉中心广场,http://sz.ke.com/ershoufang/105103498797.html,地铁口物业，满两年精装房朝东向带家私家电诚心卖,165万,单价35017元/平米,中楼层(共22层),1室1厅,47.12平米,
20210208,龙岗区,布吉街,布吉中心广场,http://sz.ke.com/ershoufang/105103454515.html,此房户型方正，采光充足，配套齐，业主诚心在售,280万,单价35651元/平米,高楼层(共22层),2室2厅,78.54平米,
20210208,龙岗区,布吉街,大世纪花园,http://sz.ke.com/ershoufang/105103342419.html,布吉大世纪花园一房一厅，适合刚需人群,220万,单价51547元/平米,中楼层(共8层),1室1厅,42.68平米,
20210208,龙岗区,布吉街,布吉中心广场,http://sz.ke.com/ershoufang/105103305915.html,地铁口物业，交通生活都很方便！,380万,单价36430元/平米,高楼层(共22层),3室2厅,104.31平米,
20210208,龙岗区,布吉街,半山道1号礼宾府,http://sz.ke.com/ershoufang/105103161802.html,房子装修好，中间楼层，采光充足，业主急售,850万,单价47726元/平米,中楼层(共31层),4室2厅,178.1平米,
20210208,龙岗区,布吉街,吉信大厦,http://sz.ke.com/ershoufang/105102925476.html,此房满五不唯一，近地铁口交通方便，高楼层采光充足,140万,单价31112元/平米,高楼层(共28层),1室0厅,45平米,
20210208,龙岗区,布吉街,吉信大厦,http://sz.ke.com/ershoufang/105102714204.html,此房户型方正，采光充足，配套齐全,130万,单价26634元/平米,中楼层(共28层),1室0厅,48.81平米,
20210208,龙岗区,布吉街,布吉中心花园,http://sz.ke.com/ershoufang/105102465038.html,此房是标准三房 客厅出阳台 采光通风性好，前无遮档。,626万,单价60135元/平米,高楼层(共30层),3室2厅,104.1平米,
20210208,龙岗区,布吉街,吉信大厦,http://sz.ke.com/ershoufang/105102309235.html,楼层好 交通便利 精装修 配套设施齐全,120万,单价29748元/平米,高楼层(共28层),2室1厅,40.34平米,
20210208,龙岗区,布吉街,花语馨,http://sz.ke.com/ershoufang/105101912920.html,花语馨 温馨三房 户型方正采光通透,450万,单价50246元/平米,中楼层(共30层),3室2厅,89.56平米,
20210208,龙岗区,布吉街,长兴楼,http://sz.ke.com/ershoufang/105101567454.html,精装实用3房2厅大阳台，户型方正，光线好、少有出售,310万,单价32553元/平米,高楼层(共8层),3室2厅,95.23平米,
20210208,龙岗区,布吉街,吉信大厦,http://sz.ke.com/ershoufang/105101567375.html,深圳东站 吉信大厦  电梯1房,135万,单价33032元/平米,高楼层(共28层),1室0厅,40.87平米,
20210208,龙岗区,布吉街,吉信大厦,http://sz.ke.com/ershoufang/105101369744.html,布吉地铁站，正规一方，诚心卖.,145万,单价35479元/平米,中楼层(共28层),1室1厅,40.87平米,
20210208,龙岗区,布吉街,德兴城花园,http://sz.ke.com/ershoufang/105106388334.html,5号线长龙地铁口 舒适一房 满五唯一 带电梯新上,158万,单价35403元/平米,高楼层(共8层),1室1厅,44.63平米,
20210208,龙岗区,布吉街,灏景明苑,http://sz.ke.com/ershoufang/105106384994.html,灏景明苑 1室1厅 东北新上,240万,单价53668元/平米,高楼层(共32层),1室1厅,44.72平米,
20210208,龙岗区,布吉街,大世纪花园,http://sz.ke.com/ershoufang/105106381057.html,满五唯一 税费少  户型方正 小区环境好 适合居家新上,380万,单价56106元/平米,中楼层(共11层),2室2厅,67.73平米,
20210208,龙岗区,布吉街,布吉中心花园,http://sz.ke.com/ershoufang/105106378471.html,布吉中心花园 1室1厅 东北新上,249万,单价57948元/平米,低楼层(共28层),1室1厅,42.97平米,
20210208,龙岗区,布吉街,花语岸,http://sz.ke.com/ershoufang/105106359331.html,此房业主诚心出售，满五年唯一，自住保养好必看好房,485万,单价63674元/平米,高楼层(共30层),3室1厅,76.17平米,
20210208,龙岗区,布吉街,翠枫豪园,http://sz.ke.com/ershoufang/105106356461.html,5号地铁边花园小区 满五唯一 南向步梯三楼南业主诚售新上,333.6万,单价52727元/平米,中楼层(共6层),2室1厅,63.27平米,
20210208,龙岗区,布吉街,吉信大厦,http://sz.ke.com/ershoufang/105106345415.html,吉信大厦 1室1厅 南必看好房,125万,单价32956元/平米,低楼层(共28层),1室1厅,37.93平米,
20210208,龙岗区,布吉街,花语岸,http://sz.ke.com/ershoufang/105106341954.html,朝南 看房便利 高楼层通风采光好必看好房,535万,单价59857元/平米,中楼层(共26层),3室1厅,89.38平米,
20210208,龙岗区,布吉街,茂宝大厦,http://sz.ke.com/ershoufang/105106341758.html,此房看房方便，业主诚心出售，满五年,399万,单价42447元/平米,中楼层(共15层),3室2厅,94平米,
20210208,龙岗区,布吉街,德福花园,http://sz.ke.com/ershoufang/105106339488.html,小关口德福花园南向刚需全新装修小两房满五唯一诚意售必看好房,278万,单价54714元/平米,中楼层(共8层),2室1厅,50.81平米,
20210208,龙岗区,布吉街,德福花园,http://sz.ke.com/ershoufang/105106338847.html,房子满五年，业主诚心出售 价格可谈 格局好楼层好必看好房,172万,单价41129元/平米,高楼层(共19层),1室1厅,41.82平米,
20210208,龙岗区,布吉街,大世纪花园,http://sz.ke.com/ershoufang/105106332331.html,大世纪花园 2室1厅 南 西北,385万,单价53495元/平米,中楼层(共11层),2室1厅,71.97平米,
20210208,龙岗区,布吉街,龙岭山庄,http://sz.ke.com/ershoufang/105106326936.html,房子南北向，楼层好，是龙岭山庄优质户型，满五唯一,220万,单价52898元/平米,中楼层(共8层),2室1厅,41.59平米,
20210208,龙岗区,布吉街,布吉中心花园,http://sz.ke.com/ershoufang/105106325207.html,地铁口物业  户型方正 高楼层 业主诚心卖必看好房,253万,单价58660元/平米,高楼层(共28层),1室1厅,43.13平米,
20210208,龙岗区,布吉街,大世纪花园,http://sz.ke.com/ershoufang/105106323730.html,精装修 实用两房 拎包入住 朝南采光好,358万,单价61534元/平米,高楼层(共8层),2室2厅,58.18平米,
20210208,龙岗区,布吉街,又一村花园,http://sz.ke.com/ershoufang/105106306996.html,业主急售 价格可谈 满五唯一，朝南，近地铁，楼层好必看好房,320万,单价53157元/平米,中楼层(共8层),2室1厅,60.2平米,
20210208,龙岗区,布吉街,德福花园,http://sz.ke.com/ershoufang/105106285765.html,边户厅出阳台，安静采光好、业主诚心出售，,220万,单价46307元/平米,高楼层(共19层),1室1厅,47.51平米,
20210208,龙岗区,布吉街,布吉中心广场,http://sz.ke.com/ershoufang/105106283716.html,实用大三房，满五唯一，红本在手,380万,单价36574元/平米,中楼层(共22层),3室2厅,103.9平米,
20210208,龙岗区,布吉街,海心汇福园,http://sz.ke.com/ershoufang/105106280309.html,地铁口 满五年，精装修，楼层佳 采光好必看好房,370万,单价54197元/平米,高楼层(共30层),2室1厅,68.27平米,
20210208,龙岗区,布吉街,德福花园,http://sz.ke.com/ershoufang/105106279913.html,精装满五三房，楼梯实用朝东原始方正户型,350万,单价48801元/平米,高楼层(共8层),3室1厅,71.72平米,
20210208,龙岗区,布吉街,布吉中心花园,http://sz.ke.com/ershoufang/105106279053.html,木棉湾  满五年 户型方正实用 业主诚心出售必看好房,310万,单价60160元/平米,中楼层(共26层),2室1厅,51.53平米,
20210208,龙岗区,布吉街,布吉中心花园,http://sz.ke.com/ershoufang/105106258394.html,此房满5年，户型方正，保养好。必看好房,245万,单价57017元/平米,低楼层(共28层),2室1厅,42.97平米,
20210208,龙岗区,布吉街,泽润华庭,http://sz.ke.com/ershoufang/105106254731.html,泽润华庭 满五年唯一，税费少 装修保养好必看好房,400万,单价49322元/平米,高楼层(共11层),2室1厅,81.1平米,
20210208,龙岗区,布吉街,又一村花园,http://sz.ke.com/ershoufang/105106251225.html,楼梯房，满三年，诚心出售。南北通。,230万,单价56428元/平米,低楼层(共8层),1室1厅,40.76平米,
20210208,龙岗区,布吉街,花语岸,http://sz.ke.com/ershoufang/105106244303.html,地铁口，满五唯一，红本在手，南向，通风采光好,460万,单价68008元/平米,低楼层(共25层),2室2厅,67.64平米,
20210208,龙岗区,布吉街,布吉中心广场,http://sz.ke.com/ershoufang/105106238844.html,深圳东站旁，布吉广场，住宅，电梯中层，户型方正。,215万,单价35438元/平米,中楼层(共22层),2室1厅,60.67平米,
20210208,龙岗区,布吉街,凯旋天玺名庭,http://sz.ke.com/ershoufang/105106238746.html,长龙，布吉双地铁口，朝南精装新房，采光视野好,370万,单价63335元/平米,高楼层(共29层),2室1厅,58.42平米,
20210208,龙岗区,布吉街,丽廷豪苑,http://sz.ke.com/ershoufang/105106238637.html,满五年不唯一税费低，电梯正规两房，户型方正实用。必看好房,300万,单价48124元/平米,低楼层(共32层),2室1厅,62.34平米,
20210208,龙岗区,布吉街,布吉中心花园,http://sz.ke.com/ershoufang/105106235311.html,满5唯一，高楼层看花园，户型方正，业主诚心出售,530万,单价60857元/平米,高楼层(共29层),3室2厅,87.09平米,
20210208,龙岗区,布吉街,丽廷豪苑,http://sz.ke.com/ershoufang/105106234867.html,房源优质，满五唯一，高楼层，有少量欠款。必看好房,115万,单价50000元/平米,高楼层(共32层),1室0厅,23平米,
20210208,龙岗区,布吉街,大世纪花园,http://sz.ke.com/ershoufang/105106231875.html,大世纪花园 2室2厅 东南,400万,单价61596元/平米,中楼层(共11层),2室2厅,64.94平米,
20210208,龙岗区,布吉街,布吉中心花园,http://sz.ke.com/ershoufang/105106227350.html,地铁口物业 方正两房 满5年唯一 看房方便 诚心出售,398万,单价54283元/平米,低楼层(共30层),2室2厅,73.32平米,
20210208,龙岗区,布吉街,德兴城花园,http://sz.ke.com/ershoufang/105106217972.html,地铁口物业。交通出行方便，房子户型方正，采光好。必看好房,318万,单价40011元/平米,高楼层(共8层),2室1厅,79.48平米,
20210208,龙岗区,布吉街,德福花园,http://sz.ke.com/ershoufang/105106216518.html,德福花园 电梯 一房 业主诚心出售必看好房,179.5万,单价38413元/平米,低楼层(共19层),1室1厅,46.73平米,
20210208,龙岗区,布吉街,华昱花园,http://sz.ke.com/ershoufang/105106215142.html,木棉湾 居家小区 实用一房 看房方便,175万,单价41857元/平米,高楼层(共8层),1室1厅,41.81平米,
20210208,龙岗区,布吉街,德福花园,http://sz.ke.com/ershoufang/105106203497.html,精装两房， 中间楼层，此房满四年，看房方便,280万,单价49567元/平米,中楼层(共9层),2室1厅,56.49平米,
20210208,龙岗区,布吉街,金运家园,http://sz.ke.com/ershoufang/105106193213.html,正规三房，满五唯一税费低，户型方正,455万,单价56083元/平米,高楼层(共11层),3室2厅,81.13平米,
20210208,龙岗区,布吉街,布吉中心广场,http://sz.ke.com/ershoufang/105106180633.html,布吉广场小两房，格局好，朝向好，业主诚心卖。必看好房,210万,单价38646元/平米,低楼层(共22层),2室1厅,54.34平米,
20210208,龙岗区,布吉街,德兴城花园,http://sz.ke.com/ershoufang/105106177779.html,跃式大4房2厅2卫 地铁口 满5年唯一 楼层中间,447万,单价34816元/平米,中楼层(共8层),4室2厅,128.39平米,
20210208,龙岗区,布吉街,德福花园,http://sz.ke.com/ershoufang/105106175431.html,德福花园 1室1厅 西,170万,单价49679元/平米,中楼层(共8层),1室1厅,34.22平米,
20210208,龙岗区,布吉街,花语馨,http://sz.ke.com/ershoufang/105106173375.html,房子自住，保养好，采光通风效果好！,488万,单价54422元/平米,中楼层(共31层),3室2厅,89.67平米,
20210208,龙岗区,布吉街,花语馨,http://sz.ke.com/ershoufang/105106172589.html,楼层好，价格便宜，诚心出售，精装修，准新房，欠款少,430万,单价52446元/平米,低楼层(共31层),3室2厅,81.99平米,
20210208,龙岗区,布吉街,凯旋天玺名庭,http://sz.ke.com/ershoufang/105106159186.html,布吉公园旁 双地铁口物业 次新房 业主诚心卖,325万,单价69743元/平米,中楼层(共29层),2室1厅,46.6平米,
20210208,龙岗区,布吉街,阳光花园,http://sz.ke.com/ershoufang/105106158397.html,阳光花园五期电梯方正一房，满五唯一方便看房。必看好房,260万,单价56071元/平米,低楼层(共32层),1室1厅,46.37平米,
20210208,龙岗区,布吉街,海心汇福园,http://sz.ke.com/ershoufang/105106157004.html,房子满五唯一精装修，业主诚心卖。,609万,单价55314元/平米,中楼层(共30层),4室2厅,110.1平米,
20210208,龙岗区,布吉街,莲花南巷,http://sz.ke.com/ershoufang/105106147029.html,布吉李屋村二房一厅住宅，中楼屋，不带电梯必看好房,160万,单价32767元/平米,中楼层(共5层),2室1厅,48.83平米,
20210208,龙岗区,布吉街,德福花园,http://sz.ke.com/ershoufang/105106131887.html,德福花园 电梯一房  精装修 拎包入住,180万,单价43042元/平米,低楼层(共19层),1室1厅,41.82平米,
20210208,龙岗区,布吉街,布吉中心花园,http://sz.ke.com/ershoufang/105106131897.html,木棉湾地铁口刚需两房，业主诚心出售，满五年必看好房,363万,单价53454元/平米,低楼层(共26层),2室1厅,67.91平米,
20210208,龙岗区,布吉街,海心汇福园,http://sz.ke.com/ershoufang/105106123680.html,地铁口物业 精装两房 交通便利 配套好 诚心卖,380万,单价54201元/平米,低楼层(共30层),2室2厅,70.11平米,
20210208,龙岗区,布吉街,翠枫豪园,http://sz.ke.com/ershoufang/105106117141.html,满五唯一红本在手精装修看湖景采光好,400万,单价55587元/平米,低楼层(共15层),2室1厅,71.96平米,
20210208,龙岗区,布吉街,德兴城花园,http://sz.ke.com/ershoufang/105106107048.html,步梯大三房，满五唯一，红本在手，看房方便，,370万,单价33331元/平米,高楼层(共8层),3室2厅,111.01平米,
20210208,龙岗区,布吉街,吉信大厦,http://sz.ke.com/ershoufang/105106104688.html,交通便利近地铁，电梯房，深圳繁华商圈,158万,单价39158元/平米,中楼层(共28层),1室0厅,40.35平米,
20210208,龙岗区,布吉街,凯旋天玺名庭,http://sz.ke.com/ershoufang/105106083617.html,凯旋天玺名庭红本在手的好房看过来，经理主推,375万,单价62553元/平米,中楼层(共29层),2室2厅,59.95平米,
20210208,龙岗区,布吉街,花语岸,http://sz.ke.com/ershoufang/105106082380.html,满5年唯一，经典南向两房，全明格局，业主诚意出售必看好房,385万,单价56919元/平米,低楼层(共25层),2室2厅,67.64平米,
20210208,龙岗区,布吉街,阳光花园,http://sz.ke.com/ershoufang/105106077425.html,精装修一房一厅，3月份满五唯一，省个税，业主诚心卖,260万,单价56095元/平米,中楼层(共32层),1室1厅,46.35平米,
20210208,龙岗区,布吉街,大世纪花园,http://sz.ke.com/ershoufang/105106071873.html,大世纪花园 3室2厅 东南,490万,单价44129元/平米,低楼层(共18层),3室2厅,111.04平米,
20210208,龙岗区,布吉街,泽润华庭,http://sz.ke.com/ershoufang/105106053728.html,泽润华庭 满五电梯大两房，人车分流，南北,426万,单价52528元/平米,中楼层(共11层),2室1厅,81.1平米,
20210208,龙岗区,布吉街,凯旋天玺名庭,http://sz.ke.com/ershoufang/105106033768.html,业主诚心放卖，户型方正，出租率高，交通方便。,420万,单价70258元/平米,高楼层(共29层),2室2厅,59.78平米,
20210208,龙岗区,布吉街,吉信大厦,http://sz.ke.com/ershoufang/105106032938.html,吉信大厦 1室0厅 东南,160万,单价36539元/平米,低楼层(共28层),1室0厅,43.79平米,
20210208,龙岗区,布吉街,凯旋天玺名庭,http://sz.ke.com/ershoufang/105106032560.html,三条地铁线，成熟配套，次新房精装修,388万,单价64905元/平米,低楼层(共29层),2室2厅,59.78平米,
20210208,龙岗区,布吉街,金运家园,http://sz.ke.com/ershoufang/105106022627.html,金运家园 3室1厅 南,435万,单价52549元/平米,高楼层(共11层),3室1厅,82.78平米,
20210208,龙岗区,布吉街,大世纪花园,http://sz.ke.com/ershoufang/105106017914.html,大世纪花园地铁口精装三房拎包入住必看好房,405万,单价51318元/平米,低楼层(共11层),3室1厅,78.92平米,
20210208,龙岗区,布吉街,半山道1号礼宾府,http://sz.ke.com/ershoufang/105106014335.html,此房满五年，红本在手，业主急售，看房方便,730万,单价55107元/平米,中楼层(共30层),3室1厅,132.47平米,
20210208,龙岗区,布吉街,大世纪花园,http://sz.ke.com/ershoufang/105106004864.html,满五唯一，看房方便，交通方便。。,216万,单价50610元/平米,中楼层(共8层),1室1厅,42.68平米,
20210208,龙岗区,布吉街,翠枫豪园,http://sz.ke.com/ershoufang/105105997004.html,翠枫豪园 2室1厅 南,375万,单价52265元/平米,低楼层(共18层),2室1厅,71.75平米,
20210208,龙岗区,布吉街,海心汇福园,http://sz.ke.com/ershoufang/105105991490.html,地铁口。2016年电梯房满五唯一 诚售375万,375万,单价53488元/平米,中楼层(共30层),2室1厅,70.11平米,
20210208,龙岗区,布吉街,华昱花园,http://sz.ke.com/ershoufang/105105976593.html,小区安静 房子户型方正实用 中间楼层采光通风好,330万,单价46949元/平米,低楼层(共7层),2室1厅,70.29平米,
20210208,龙岗区,布吉街,金运家园,http://sz.ke.com/ershoufang/105105975652.html,满五唯一 南北通透双阳台大花园 布吉3、5、14号线交汇,480万,单价57734元/平米,低楼层(共11层),3室2厅,83.14平米,
20210208,龙岗区,布吉街,德福花园,http://sz.ke.com/ershoufang/105105967162.html,红本在手，楼层高，朝向好，户型方正，看房方便,175万,单价37450元/平米,中楼层(共19层),1室1厅,46.73平米,
20210208,龙岗区,布吉街,凯旋天玺名庭,http://sz.ke.com/ershoufang/105105951509.html,布吉站地铁口 次新房 精装修 看花园,350万,单价68925元/平米,低楼层(共29层),2室1厅,50.78平米,
20210208,龙岗区,布吉街,半山道1号礼宾府,http://sz.ke.com/ershoufang/105105929708.html,满五年 双证 半山精装修 视野超好业主诚心出售必看好房,850万,单价47716元/平米,高楼层(共30层),3室1厅,178.14平米,
20210208,龙岗区,布吉街,华昱花园,http://sz.ke.com/ershoufang/105105918402.html,走过路过不要错过。好房不容错过,280万,单价39995元/平米,中楼层(共7层),2室2厅,70.01平米,
20210208,龙岗区,布吉街,花语岸,http://sz.ke.com/ershoufang/105105891881.html,花语岸 4室2厅 东南,500万,单价56288元/平米,低楼层(共26层),4室2厅,88.83平米,
20210208,龙岗区,布吉街,灏景明苑,http://sz.ke.com/ershoufang/105105883525.html,灏景明苑方正大一房，双阳台，地铁口物业,230万,单价48864元/平米,高楼层(共21层),1室1厅,47.07平米,
20210208,龙岗区,布吉街,泽润华庭,http://sz.ke.com/ershoufang/105105867674.html,泽润华庭 2室1厅 南,370万,单价51626元/平米,高楼层(共11层),2室1厅,71.67平米,
20210208,龙岗区,布吉街,龙岭山庄,http://sz.ke.com/ershoufang/105105856259.html,龙岭山庄优质一套一房一厅出售 业主诚心卖,210万,单价46266元/平米,中楼层(共8层),1室1厅,45.39平米,
20210208,龙岗区,布吉街,凯旋天玺名庭,http://sz.ke.com/ershoufang/105105833490.html,布吉（三条地铁线）地铁口 精装修,300万,单价80776元/平米,低楼层(共29层),1室1厅,37.14平米,
20210208,龙岗区,布吉街,恒通工业城,http://sz.ke.com/ershoufang/105105832752.html,大社区，独立红本房，业主诚心放卖。,65万,单价24924元/平米,中楼层(共9层),1室1厅,26.08平米,
20210208,龙岗区,布吉街,德福花园,http://sz.ke.com/ershoufang/105105827503.html,德福 居中楼层朝南小两房通风佳 采光好必看好房,238万,单价47260元/平米,中楼层(共8层),2室1厅,50.36平米,
20210208,龙岗区,布吉街,翠枫豪园,http://sz.ke.com/ershoufang/105105799118.html,满五年 本在手 业主诚心卖 朝向朝西南,305万,单价50606元/平米,低楼层(共6层),2室1厅,60.27平米,
20210208,龙岗区,布吉街,阳光花园,http://sz.ke.com/ershoufang/105105798576.html,一楼带花园的精装修三房，实用率高，业主诚心出售必看好房,420万,单价54285元/平米,低楼层(共7层),3室2厅,77.37平米,
20210208,龙岗区,布吉街,国都花园,http://sz.ke.com/ershoufang/105105783025.html,满五税费少，装修保养好，采光充足 ，业主诚心卖,400万,单价39722元/平米,高楼层(共25层),3室2厅,100.7平米,
20210208,龙岗区,布吉街,布吉中心花园,http://sz.ke.com/ershoufang/105105779202.html,精装修，高楼层，朝向好，视野开阔，看花园，户型方正,535万,单价51393元/平米,高楼层(共30层),3室2厅,104.1平米,
20210208,龙岗区,布吉街,大世纪花园,http://sz.ke.com/ershoufang/105105770913.html,房子装修保养好 楼层好 业主满五年出售,400万,单价55564元/平米,中楼层(共11层),2室1厅,71.99平米,
20210208,龙岗区,布吉街,泽润华庭,http://sz.ke.com/ershoufang/105105737025.html,布吉大2房精装朝南小区人车分流环境好业主诚心出售必看好房,388万,单价47837元/平米,低楼层(共11层),2室2厅,81.11平米,
20210208,龙岗区,布吉街,德福花园,http://sz.ke.com/ershoufang/105105736214.html,德福广场正规一房一厅电梯，满五，采光好,185万,单价39590元/平米,中楼层(共19层),1室1厅,46.73平米,
20210208,龙岗区,布吉街,翠枫豪园,http://sz.ke.com/ershoufang/105105706720.html,翠枫豪园  精装两房  看湖景  视野好,385万,单价53502元/平米,中楼层(共15层),2室1厅,71.96平米,
20210208,龙岗区,布吉街,半山道1号礼宾府,http://sz.ke.com/ershoufang/105105697402.html,满五，朝东南采光好，楼层户型通透，车位充足·,700万,单价51095元/平米,中楼层(共30层),4室2厅,137平米,
20210208,龙岗区,布吉街,海心汇福园,http://sz.ke.com/ershoufang/105105693516.html,地铁两房 户型方正 业主精心装修 诚心出售！,488万,单价62742元/平米,中楼层(共30层),2室1厅,77.78平米,
20210208,龙岗区,布吉街,半山道1号礼宾府,http://sz.ke.com/ershoufang/105105692499.html,满五，朝东南采光好，楼层户型通透，车位充足·,700万,单价51095元/平米,中楼层(共30层),4室2厅,137平米,
20210208,龙岗区,布吉街,吉信大厦,http://sz.ke.com/ershoufang/105105679441.html,吉信大厦中间楼层东南向一房采光好,152万,单价31727元/平米,中楼层(共28层),1室1厅,47.91平米,
20210208,龙岗区,布吉街,吉信大厦,http://sz.ke.com/ershoufang/105105668365.html,吉信大厦 满五年 精装修 过度佳选,138.5万,单价34325元/平米,中楼层(共28层),1室0厅,40.35平米,
20210208,龙岗区,布吉街,海心汇福园,http://sz.ke.com/ershoufang/105105642890.html,满五唯一 保养好 业主赎楼 租户在住 提前预约随时可看,455万,单价53543元/平米,低楼层(共30层),3室2厅,84.98平米,
20210208,龙岗区,布吉街,文雅豪庭,http://sz.ke.com/ershoufang/105105600616.html,满五唯一税费少  全明无遮挡大三房 诚心出售,445万,单价45731元/平米,低楼层(共14层),3室2厅,97.31平米,
20210208,龙岗区,布吉街,恒通工业城,http://sz.ke.com/ershoufang/105105582871.html,大单间，厨房、卫生间都有，空间灵活多用，适合刚来深必看好房,46万,单价18068元/平米,高楼层(共8层),1室0厅,25.46平米,
