20210128,天河,汇景新城,半山南向好房  视野开阔无遮挡  光线充足必看好房,485万,高楼层                                    (共18层)                                                                      | 2002年建 |                                3室2厅 | 88.48平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_Bmcx7RIeJ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,天河,汇景新城,华农启林宿舍旁 农科院畜牧所  大院环境 买来即可入住,350万,中楼层                                    (共5层)                                                                      | 1993年建 |                                3室1厅 | 64.89平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_ognBwqkAJ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,天河,汇景新城,半山雍景苑   3-2-1-1  东北向  83.66平,600万,高楼层                                    (共16层)                                                                      | 2000年建 |                                3室2厅 | 83.66平米                                  | 东北,http://ke-image.ljcdn.com/110000-inspection/pc1_Siu5PRVQC_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,天河,汇景新城,维纶特莱为数不多中层实用两房。,980万,中楼层                                    (共18层)                                                                      | 2008年建 |                                2室2厅 | 111.43平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/pc1_kzdL7f4p0_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,天河,汇景新城,半山雍景苑 南向安静  舒适 业主诚意出售,439万,低楼层                                    (共13层)                                                                      | 2000年建 |                                3室1厅 | 86.87平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_TZlEFUniX_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,天河,汇景新城,小区环境优美，舒适宜居，房子保养好，通风采光好。,450万,中楼层                                    (共18层)                                                                      | 2000年建 |                                3室2厅 | 85.36平米                                  | 南 北,http://ke-image.ljcdn.com/110000-inspection/pc1_RmjtvAOwZ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,天河,汇景新城,满五唯一 坐北朝南  厅出阳台安静大三房,450万,中楼层                                    (共18层)                                                                      | 2000年建 |                                3室1厅 | 86.04平米                                  | 南 北,http://ke-image.ljcdn.com/110000-inspection/9a8b55bd-02fc-42c1-a25f-477f594b09a2_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,天河,汇景新城,中间楼层，采光好，房主诚心卖，看房方便,289万,低楼层                                    (共9层)                                                                  3室1厅 | 83.62平米                                  | 南 北,http://ke-image.ljcdn.com/110000-inspection/pc1_bTXZtLWgv_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,天河,汇景新城,户型方正实用 装修良好 中高楼层 通风采光好,600万,低楼层                                    (共18层)                                                                      | 2000年建 |                                3室1厅 | 83.88平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/pc1_tAfS6ghzt_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,天河,汇景新城,房子保养好，采光充足，南北对流，实用面积大,400万,高楼层                                    (共9层)                                                                  3室1厅 | 97.08平米                                  | 南 北,http://ke-image.ljcdn.com/440100-inspection/pc1_7VSDFqs0j_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,天河,汇景新城,科贸校内环境安静，汇景板块，交通便利,380万,低楼层                                    (共5层)                                                                      | 1985年建 |                                2室1厅 | 68.23平米                                  | 南,http://ke-image.ljcdn.com/440100-inspection/prod-8316076c-896e-4fb8-89f6-1702dbb9b5e2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,天河,汇景新城,天河好房，交通便利，生活舒适，成熟社区,299万,低楼层                                    (共9层)                                                                  2室2厅 | 84.55平米                                  | 南 北,http://ke-image.ljcdn.com/110000-inspection/170ea552-e3f1-49cc-81bf-b7da4966c5f5_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,天河,汇景新城,汇景新城世家高楼层看泳池双车位五房必看好房,3200万,中楼层                                    (共17层)                                                                      | 2009年建 |                                5室3厅 | 357.79平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_dwzNV2Y6p_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,天河,汇景新城,上城勋堡高楼层望高尔夫球场全南向四房,1800万,高楼层                                    (共24层)                                                                      | 2007年建 |                                4室2厅 | 182.06平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_aMUUe9g6T.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,天河,汇景新城,望火炉山，山景安静三房，采光通风好。,1300万,高楼层                                    (共30层)                                                                      | 2011年建 |                                3室2厅 | 170.34平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/f9195fb6-9257-4445-9fd8-e8ec25a63fe9_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,天河,汇景新城,南北通透，电梯高层，通风采光好，景观好。,1650万,高楼层                                    (共30层)                                                                      | 2011年建 |                                4室2厅 | 224.37平米                                  | 南 北,http://ke-image.ljcdn.com/110000-inspection/pc1_VG7THQm6Z_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,天河,汇景新城,全新一直未入住 户型方正实用 带精装修必看好房,1800万,低楼层                                    (共30层)                                                                      | 2008年建 |                                4室2厅 | 219.48平米                                  | 南 北,http://ke-image.ljcdn.com/110000-inspection/pc1_kyh6xSsZc_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,天河,汇景新城,刚需，使用率高，户型方正，精装修。,1200万,低楼层                                    (共11层)                                                                      | 2002年建 |                                4室2厅 | 176.12平米                                  | 南 北,http://ke-image.ljcdn.com/110000-inspection/9dc0f23e-b399-495a-85f3-1b73bc221820_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,天河,汇景新城,中庭少有放盘，高层，前后无遮挡，采光通风好视野佳,1850万,高楼层                                    (共28层)                                                                      | 2008年建 |                                4室2厅 | 207.7平米                                  | 东南 南 北,http://ke-image.ljcdn.com/110000-inspection/pc1_9r2Ad37IV_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,天河,汇景新城,高楼大观景 超大平台花园 复式3层 使用面积高达200方,1050万,高楼层                                    (共18层)                                                                      | 2000年建 |                                5室2厅 | 154.08平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_QeBu5x71u_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,天河,汇景新城,棕榈园好资源，有入户大阳台，南北通透格局,1320万,低楼层                                    (共10层)                                                                      | 2002年建 |                                3室2厅 | 165平米                                  | 南 北,http://ke-image.ljcdn.com/440100-inspection/pc1_qoY9EaTLu_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,天河,汇景新城,南北通透，产权清晰，保养好，中低层，南向看花园。,1800万,低楼层                                    (共29层)                                                                      | 2011年建 |                                4室2厅 | 251平米                                  | 南 北,http://ke-image.ljcdn.com/440100-inspection/prod-40c2c678-f124-4402-a7fa-0e6730bc2612.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,天河,汇景新城,地球化学研究所 4室2厅 北,560万,中楼层                                    (共9层)                                                                      | 1994年建 |                                4室2厅 | 108平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/pc1_fRE1zHcPA_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,天河,汇景新城,汇景新城棕榈园 4室2厅 南,2000万,高楼层                                    (共29层)                                                                      | 2004年建 |                                4室2厅 | 235.73平米                                  | 南,http://ke-image.ljcdn.com/hdic-frame/standard_290bf94c-4f46-40da-816d-68bde72ff14b.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,天河,汇景新城,地化所电梯大三房，格局正，通透，房子实用，置换优选,530万,低楼层                                    (共9层)                                                                      | 1994年建 |                                3室2厅 | 108.86平米                                  | 北,http://ke-image.ljcdn.com/440100-inspection/25be7ab7-9476-49b2-8055-f2c94b5a61ef.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,天河,汇景新城,半山雍景苑 电梯南向三房,650万,低楼层                                    (共18层)                                                                      | 2000年建 |                                3室2厅 | 97.81平米                                  | 南,http://ke-image.ljcdn.com/440100-inspection/91c63bf6-b8b9-4dcf-8241-05d4ed61c417.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,天河,汇景新城,顶层复式，视野景观好，通风采光好。,670万,高楼层                                    (共15层)                                                                      | 2000年建 |                                4室2厅 | 85平米                                  | 东,http://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=202101261829353
20210128,天河,汇景新城,半山雍景苑 3室2厅 南 北,608万,中楼层                                    (共16层)                                                                      | 2005年建 |                                3室2厅 | 85.36平米                                  | 南 北,http://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=202101261829353
20210128,天河,汇景新城,汇景新城 1室0厅 东南 西北,30万,地下室                                    (共1层)                                                                  1室0厅 | 12.15平米                                  | 东南 西北,http://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=202101261829353
20210128,天河,汇景新城,半山雍景苑 北向舒适 安静三房,450万,低楼层                                    (共18层)                                                                      | 2000年建 |                                3室2厅 | 83平米                                  | 北,http://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=202101261829353
20210128,天河,汇景新城,半山雍景   电梯三房   舒适小区,480万,中楼层                                    (共18层)                                                                      | 2000年建 |                                3室1厅 | 83.88平米                                  | 北,http://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=202101261829353
20210128,天河,汇景新城,中层楼层，东向望小区花园，新装修，保养好，安静点,600万,中楼层                                    (共18层)                                                                      | 2000年建 |                                3室2厅 | 103.13平米                                  | 东北,http://ke-image.ljcdn.com/110000-inspection/pc1_4ZkN66w2o_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
